sim_time_sec,elapsed_time_sec,global_x,global_y,global_z,global_qx,global_qy,global_qz,global_qw,roll,pitch,yaw,global_vx,global_vy,global_vz,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_linear_acceleration_x,imu_linear_acceleration_y,imu_linear_acceleration_z,imu_angular_acceleration_x,imu_angular_acceleration_y,imu_angular_acceleration_z
1780382001.965699196,6.623662710,-522.634829084,216.915363794,-0.089967783,-0.002906171,-0.001124529,0.457581145,0.889162407,-0.006197284,0.000659840,0.950548812,0.266473091,0.375230429,-0.071237357,-0.007250000,-0.003750000,-9.479000000,0.030000000,-0.045000000,9.715000000,-0.291666667,0.520833333,1.541666667
1780382002.065667629,6.723631144,-522.613612929,216.945256869,-0.095748711,-0.002980412,-0.001156950,0.457579346,0.889163045,-0.006358982,0.000670116,0.950544944,0.265593483,0.374319634,-0.073087997,-0.002250000,0.018500000,-9.492750000,-0.000000000,-0.045000000,9.780000000,-2.718750000,0.375000000,-2372.093750056
1780382002.165650606,6.823614120,-522.597696485,216.967699335,-0.100172918,-0.003035907,-0.001144839,0.457578227,0.889163449,-0.006446588,0.000742431,0.950542322,0.063381802,0.089409241,-0.017715874,0.013500000,0.014250000,-9.489000000,-0.025000000,-0.115000000,9.785000000,0.031250000,0.562500000,-2372.187500056
1780382002.265742302,6.923705816,-522.575408795,216.999149836,-0.106438824,-0.003111706,-0.001073742,0.457576982,0.889163916,-0.006516323,0.000938225,0.950539016,0.184605808,0.260633908,-0.052061494,0.001500000,0.017750000,-9.488000000,-0.000000000,-0.015000000,9.780000000,2.500000000,0.906250000,-2370.406250056
1780382002.365725994,7.023689508,-522.555242899,217.027636790,-0.112125351,-0.003173302,-0.000951960,0.457576132,0.889164275,-0.006514412,0.001211156,0.950536287,0.262956149,0.371620579,-0.074072724,0.004000000,0.014750000,9.500500000,-0.005000000,-0.075000000,9.800000000,1.104166667,1.770833334,1582.500000157
1780382002.465637445,7.123600960,-522.534017047,217.057655510,-0.118067826,-0.003226075,-0.000762810,0.457575464,0.889164611,-0.006435163,0.001595820,0.950533602,0.270186999,0.382298368,-0.075267106,-0.002500000,-0.006500000,9.497500000,0.030000000,-0.080000000,9.830000000,-0.125000000,-1.791666667,1583.104166824
1780382002.565641165,7.223604679,-522.518098508,217.080190793,-0.122459020,-0.003257029,-0.000580745,0.457575079,0.889164834,-0.006323594,0.001947916,0.950531690,0.038073659,0.053930078,-0.010419719,0.009250000,0.018750000,-9.482250000,0.025000000,-0.080000000,9.805000000,1.625000000,0.468750000,-2372.562500056
1780382002.665760279,7.323723793,-522.495811675,217.111769213,-0.128458722,-0.003291033,-0.000272357,0.457574646,0.889165079,-0.006101848,0.002527449,0.950529144,0.187935301,0.266397339,-0.049836401,-0.001250000,-0.005000000,-9.486500000,0.020000000,-0.045000000,9.810000000,-0.406250000,-1.250000000,-2371.625000056
1780382002.765774727,7.423738241,-522.473518946,217.143378625,-0.134223840,-0.003319262,0.000091328,0.457574282,0.889165199,-0.005819229,0.003200034,0.950526787,0.270260892,0.383284597,-0.068615768,-0.006250000,0.007250000,-9.514250000,-0.005000000,-0.045000000,9.820000000,-0.031250000,0.250000000,-2376.906250056
1780382002.865694046,7.523657560,-522.451217206,217.175017869,-0.139688088,-0.003343955,0.000503414,0.457573896,0.889165167,-0.005486028,0.003955460,0.950524591,0.173041817,0.245532013,-0.041255968,0.006500000,0.009250000,9.499250000,-0.035000000,-0.090000000,9.865000000,0.166666667,0.125000000,1.083333333
1780382002.965683222,7.623646736,-522.433156391,217.200652916,-0.143847910,-0.003359388,0.000869340,0.457573492,0.889165034,-0.005178604,0.004620324,0.950522879,0.269025258,0.381916207,-0.060607609,0.014000000,0.006500000,9.480500000,-0.005000000,-0.065000000,9.825000000,-0.833333333,-0.020833333,-0.166666667
1780382003.065773249,7.723736763,-522.411900183,217.230838006,-0.148394652,-0.003368191,0.001334440,0.457572822,0.889164769,-0.004768636,0.005455486,0.950520887,0.061738293,0.087711270,-0.012648367,-0.013000000,0.019750000,9.498250000,-0.035000000,-0.035000000,9.890000000,-1.718750000,1.031250000,2374.093750056
1780382003.165654659,7.823618174,-522.390634944,217.261051872,-0.152522782,-0.003363978,0.001833797,0.457571846,0.889164398,-0.004304171,0.006339659,0.950518855,0.107964137,0.153428628,-0.019937687,-0.002750000,0.010750000,9.491250000,-0.055000000,-0.035000000,9.880000000,-1.895833333,-1.458333333,0.125000000
